asset,time,AdrActCnt,BlkSizeMeanByte,CapMrktCurUSD,CapRealUSD,FlowInExNtv,FlowInExNtv-status,FlowInExNtv-status-time,FlowOutExNtv,FlowOutExNtv-status,FlowOutExNtv-status-time,TxTfrValAdjNtv,NVT,MVRV,ExchNetFlow
doge,2025-06-07 00:00:00+00:00,55625,17682.59221160911,27671119654.622486,23740279912.36997,,,,,,,315154780.6833157,87.80168142976038,1.1655768068768362,
doge,2025-06-08 00:00:00+00:00,52575,11672.633967789165,27564644582.523148,23733451115.207966,,,,,,,304794187.2211077,90.43691034214785,1.1614258899271594,
doge,2025-06-09 00:00:00+00:00,52827,17074.386396526774,29080288810.566788,23748766691.35424,,,,,,,992338065.4088832,29.3048204278897,1.2244967997076452,
doge,2025-06-10 00:00:00+00:00,55349,14554.240590405903,29588881157.883083,23760176112.69045,,,,,,,665951978.8405459,44.43095312878075,1.2453140506008071,
doge,2025-06-11 00:00:00+00:00,55156,11918.672058823528,28876354873.422855,23752042372.7594,,,,,,,691647393.1620331,41.75011018462403,1.2157419736898245,
doge,2025-06-12 00:00:00+00:00,50560,11809.403944485024,27204984708.49871,23745665890.767918,,,,,,,702684864.7458074,38.71576872278297,1.1456821145232967,
doge,2025-06-13 00:00:00+00:00,53601,11723.477470930233,26936143794.17691,23725389185.44104,,,,,,,1186121334.1803277,22.709433696166677,1.135329902647335,
doge,2025-06-14 00:00:00+00:00,49426,9599.381751824816,26685310378.73097,23787386637.501575,,,,,,,940368443.8625376,28.377505171400465,1.1218260662842519,
doge,2025-06-15 00:00:00+00:00,49990,11336.695014662757,26276066941.529804,23784210281.81477,,,,,,,376560866.97094154,69.77906959078007,1.1047693671637393,
doge,2025-06-16 00:00:00+00:00,66936,19796.43465491924,26108997951.996956,23771032208.408146,,,,,,,903863504.018156,28.88599643190428,1.0983535642495927,
doge,2025-06-17 00:00:00+00:00,66687,15816.059690493736,25418704844.354782,23747301852.88618,,,,,,,1375670752.4875753,18.477317191189144,1.0703828587273996,
doge,2025-06-18 00:00:00+00:00,165749,44328.41612200436,25537630947.3284,23737091006.82216,,,,,,,685161438.9868853,37.27242879443076,1.075853437137211,
doge,2025-06-19 00:00:00+00:00,140130,39759.86867204696,25607965112.254856,23731028931.883102,,,,,,,364254824.3009255,70.30233617743136,1.079092069111679,
doge,2025-06-20 00:00:00+00:00,96255,33821.119970738844,24299016558.763626,23699424164.67892,,,,,,,1104554070.8470829,21.99893803309122,1.0252998718415414,
doge,2025-06-21 00:00:00+00:00,517026,119265.66473149492,22938587191.83521,23687101582.369377,,,,,,,364702933.19851434,62.89663477795317,0.9683999163877738,
doge,2025-06-22 00:00:00+00:00,57808,25357.30582166544,22637085571.669487,23666431337.52807,,,,,,,718275105.0868123,31.515898868489284,0.9565060844544678,
doge,2025-06-23 00:00:00+00:00,61912,27081.133915574963,24646392824.906372,23661258647.990734,,,,,,,1054554073.8948396,23.371388376395497,1.0416349016580864,
